value	HGNC ID
RIP15	HGNC:7965
LXR-b	HGNC:7965
LXRb	HGNC:7965
LXR-a	HGNC:7966
RLD-1	HGNC:7966
LXRa	HGNC:7966
FXR	HGNC:7967
RIP14	HGNC:7967
HRR1	HGNC:7967
HRR-1	HGNC:7967
Fxrb	HGNC:32673
NR1H5	HGNC:32673
ONR1	HGNC:7968
PXR	HGNC:7968
BXR	HGNC:7968
SXR	HGNC:7968
MB67	HGNC:7969
CAR1	HGNC:7969
CAR2	HGNC:7970
TR2-11	HGNC:7971
TR2R1	HGNC:7972
hTAK1	HGNC:7972
TRA16	HGNC:30763
TLL	HGNC:7973
XTLL	HGNC:7973
PNR	HGNC:7974
rd7	HGNC:7974
RP37	HGNC:7974
EAR-3	HGNC:7975
COUP-TFI	HGNC:7975
TCFCOUP1	HGNC:7975
SVP44	HGNC:7975
COUPTF1	HGNC:7975
FLJ42709	HGNC:48622
COUP-TFII	HGNC:7976
COUPTFB	HGNC:7976
SVP40	HGNC:7976
NF-E3	HGNC:7976
COUPTF2	HGNC:7976
EAR-2	HGNC:7977
EAR2	HGNC:7977
GR	HGNC:7978
MR	HGNC:7979
TR3	HGNC:7980
N10	HGNC:7980
NAK-1	HGNC:7980
NGFIB	HGNC:7980
NUR77	HGNC:7980
NR4A1-AS1	HGNC:54409
RP11-1100L3.8	HGNC:54409
lncMMPA	HGNC:54409
TINUR	HGNC:7981
NOT	HGNC:7981
HZF-3	HGNC:7981
CSMF	HGNC:7982
NOR1	HGNC:7982
MINOR	HGNC:7982
FTZ1	HGNC:7983
SF-1	HGNC:7983
ELP	HGNC:7983
AD4BP	HGNC:7983
hSF-1	HGNC:7983
FTZ-F1beta	HGNC:7984
hB1F	HGNC:7984
LRH-1	HGNC:7984
FTZ-F1	HGNC:7984
hB1F-2	HGNC:7984
B1F2	HGNC:7984
LRH1	HGNC:7984
GCNF1	HGNC:7985
RTR	HGNC:7985
CT150	HGNC:7985
MGC61598	HGNC:33843
N-ras	HGNC:7989
DAX1	HGNC:7960
AHCH	HGNC:7960
SHP	HGNC:7961
DKFZp564C1664	HGNC:19692
FLJ30395	HGNC:19692
COPR1	HGNC:19692
COPR2	HGNC:19692
BCON3	HGNC:7993
MUDPNP	HGNC:7993
DKFZp434P086	HGNC:19339
KIAA0343	HGNC:7994
Bravo	HGNC:7994
hNRD1	HGNC:7995
hNRD2	HGNC:7995
FLJ14051	HGNC:20186
P311	HGNC:16834
D4S114	HGNC:16834
PRO1873	HGNC:16834
PTZ17	HGNC:16834
SEZ17	HGNC:16834
EWG	HGNC:7996
ALPHA-PAL	HGNC:7996
NDF	HGNC:7997
GGF	HGNC:7997
Don-1	HGNC:7998
NTAK	HGNC:7998
HRG2	HGNC:7998
Em:AC010157.1	HGNC:31429
HRG4	HGNC:29862
RIP140	HGNC:8001
DKFZP761G1913	HGNC:23078
lncRNA-CMPK2	HGNC:51269
lncCMPK2	HGNC:51269
DKFZp686A17109	HGNC:25391
D14S46E	HGNC:8002
RP27	HGNC:8002
NRL-MAF	HGNC:8002
NRM29	HGNC:8003
NRN	HGNC:17972
UNQ2446	HGNC:29811
MRCC2446	HGNC:29811
NCRNA00194	HGNC:37079
VEGF165R	HGNC:8004
CD304	HGNC:8004
VEGF165R2	HGNC:8005
UNQ3030	HGNC:24613
ELLP3030	HGNC:24613
MGC50789	HGNC:24613
GARPL1	HGNC:24613
dJ1103G7.6	HGNC:16229
KIAA0578	HGNC:8008
Hs.22998	HGNC:8008
KIAA0743	HGNC:8010
HUSSY-29	HGNC:30728
HCLG1	HGNC:30728
FLJ94393	HGNC:30728
TINP1	HGNC:30728
ARA267	HGNC:14234
FLJ22263	HGNC:14234
KMT3B	HGNC:14234
MMSET	HGNC:12766
KMT3G	HGNC:12766
FLJ20353	HGNC:12767
WHISTLE	HGNC:12767
KMT3F	HGNC:12767
XAP104	HGNC:13398
H105e3	HGNC:13398
SDR31E1	HGNC:13398
SKD2	HGNC:8016
SEC18	HGNC:8016
dJ776F14.1	HGNC:15912
UBXD10	HGNC:15912
UBX1	HGNC:15912
UBXN2C	HGNC:15912
D4S234E	HGNC:18790
NEEP21	HGNC:18790
HMP19	HGNC:24955
CALY3	HGNC:24955
DC8	HGNC:24548
DKFZP566O1646	HGNC:24548
MIS14	HGNC:24548
FAN	HGNC:8017
GRAMD5	HGNC:8017
FLJ32440	HGNC:26513
MMS21	HGNC:26513
ZMIZ7	HGNC:26513
HCA4	HGNC:7677
MAGEG1	HGNC:7677
MAGEL3	HGNC:7677
NSE3	HGNC:7677
FLJ20003	HGNC:25935
bA500G22.3	HGNC:25935
NSE4A	HGNC:25935
DKFZP434K1421	HGNC:25305
NSrp70	HGNC:25305
FLJ20303	HGNC:25994
TRM4	HGNC:25994
Misu	HGNC:25994
SAKI	HGNC:25994
FLJ22609	HGNC:26208
MGC22960	HGNC:31802
SHTAP	HGNC:31802
NOL1R	HGNC:16385
p120(NOL1)	HGNC:16385
FLJ10267	HGNC:16385
NSUN5A	HGNC:16385
Ynl022cL	HGNC:16385
WBSCR20B	HGNC:19146
WBSCR20C	HGNC:16609
MGC15057	HGNC:16609
FLJ11626	HGNC:16609
DKFZp434K058	HGNC:16609
NOL1R2	HGNC:16609
FLJ23743	HGNC:23529
FLJ14001	HGNC:25857
DNT1	HGNC:17144
DNT-1	HGNC:17144
PN-I	HGNC:17144
cdN	HGNC:17144
dNT-1	HGNC:17144
CN-I	HGNC:17819
CN-IA	HGNC:17819
CN1A	HGNC:17819
MGC119199	HGNC:17819
MGC119201	HGNC:17819
AIRP	HGNC:17818
CN-IB	HGNC:17818
PNT5	HGNC:8022
GMP	HGNC:8022
cN-II	HGNC:8022
SPG65	HGNC:8022
UMPH1	HGNC:17820
PSN1	HGNC:17820
UMPH	HGNC:17820
P5'N-1	HGNC:17820
cN-III	HGNC:17820
hUMP1	HGNC:17820
UMPH1P	HGNC:18530
MGC20781	HGNC:28300
cN-IIIB	HGNC:28300
dJ486I3.1	HGNC:21556
MGC24302	HGNC:21556
FLJ12442	HGNC:25717
TU12B1-TY	HGNC:30826
FLJ11266	HGNC:30826
CD73	HGNC:8021
eN	HGNC:8021
eNT	HGNC:8021
CALJA	HGNC:8021
dNT-2	HGNC:15769
dNT2	HGNC:15769
mdN	HGNC:15769
FLJ10204	HGNC:25490
NGF2	HGNC:8023
NT-4/5	HGNC:8024
GLC1O	HGNC:8024
PSI-NT4	HGNC:8025
NTF5P	HGNC:8025
NTH1	HGNC:8028
OCTS3	HGNC:8028
HNT	HGNC:17941
NTRI	HGNC:17941
IGLON2	HGNC:17941
CEPU-1	HGNC:17941
FLJ45436	HGNC:32293
AD-003	HGNC:23373
HOMT1A	HGNC:23373
NRMT1	HGNC:23373
NRMT	HGNC:23373
HOMT1B	HGNC:31932
NTN1L	HGNC:8029
KIAA0976	HGNC:23319
Lmnt1	HGNC:23319
KIAA1857	HGNC:14288
Lmnt2	HGNC:14288
MGC13186	HGNC:28204
HCR-NTPase	HGNC:28204
THEP1	HGNC:28204
RP11-354K1.1	HGNC:52478
TRK	HGNC:8031
TRKA	HGNC:8031
MTC	HGNC:8031
TRKB	HGNC:8032
TRKC	HGNC:8033
NTR	HGNC:8039
NTR2	HGNC:8040
ARK5	HGNC:14311
KIAA0537	HGNC:14311
SNARK	HGNC:29558
FLJ90349	HGNC:29558
BS4	HGNC:17623
NYREN18	HGNC:17623
NUB1L	HGNC:17623
NBP35	HGNC:8041
CIAO5	HGNC:8041
CIAO6	HGNC:8042
FLJ12660	HGNC:20278
IND1	HGNC:20278
huInd1	HGNC:20278
NUC	HGNC:8043
Calnuc	HGNC:8043
NEFA	HGNC:8044
NUCKS	HGNC:29923
CML66	HGNC:24306
FLJ14991	HGNC:24306
DKFZp686E10109	HGNC:30535
NudCL2	HGNC:30535
KIAA1068	HGNC:22208
NudCL	HGNC:22208
DIPP	HGNC:8050
DIPP2	HGNC:8051
HDCMB47P	HGNC:8051
KIAA0487	HGNC:8051
DIPP2alpha	HGNC:8051
DIPP2beta	HGNC:8051
hYSAH1	HGNC:8052
YSA1H	HGNC:8052
gfg-1	HGNC:8053
gfg	HGNC:8053
FGF2AS	HGNC:8053
FGF-AS	HGNC:8053
FLJ41567	HGNC:8055
MGC3037	HGNC:8056
MGC34007	HGNC:28523
bA56M3.1	HGNC:28523
DIPP3a	HGNC:17621
hDIPP3alpha	HGNC:17621
DIPP3b	HGNC:18011
FLJ10628	HGNC:18011
hDIPP3beta	HGNC:18011
DKFZP761I172	HGNC:18826
DKFZp586P2219	HGNC:18827
UGPP	HGNC:20141
MTH2	HGNC:23063
FLJ10956	HGNC:23063
FLJ31265	HGNC:26442
SDOS	HGNC:28154
TIRR	HGNC:28154
FLJ20525	HGNC:27189
FLJ34433	HGNC:26618
FLJ22494	HGNC:26194
MTH3	HGNC:26194
CFIM25	HGNC:13870
MGC13045	HGNC:28189
NUF2R	HGNC:14621
CT106	HGNC:14621
NUFIP	HGNC:8057
Rsa1	HGNC:8057
KIAA1321	HGNC:17634
MGC117262	HGNC:17634
182-FIP	HGNC:17634
FIP-82	HGNC:17634
82-FIP	HGNC:17634
NUFP2	HGNC:17634
HMFN0672	HGNC:33550
SLIP-GC	HGNC:33550
NUMA	HGNC:8059
NUMB-R	HGNC:8061
CTG3a	HGNC:8061
CAG3A	HGNC:8061
TNRC23	HGNC:8061
NUMBR	HGNC:8061
NUMBLIKE	HGNC:8061
MGC5585	HGNC:29929
FLJ22618	HGNC:29929
NLP_1	HGNC:17010
hCG1	HGNC:17010
H_RG271G13.9	HGNC:17010
bA350J20.1	HGNC:21182
FLJ13287	HGNC:21182
KIAA0410	HGNC:20261
NUP45	HGNC:20261
DKFZp547L134	HGNC:8066
IBSN	HGNC:8066
SNDI	HGNC:8066
MGC841	HGNC:8066
FLJ20822	HGNC:8066
FLJ43869	HGNC:8066
FLJ20130	HGNC:25960
NUP75	HGNC:8734
FLJ12549	HGNC:8734
MGC8530	HGNC:8067
KIAA0095	HGNC:28958
NUP96	HGNC:8068
Nup98-Nup96	HGNC:8068
Nup98-96	HGNC:8068
NUP196	HGNC:8068
NUP84	HGNC:29914
FLJ10814	HGNC:18016
HNUP153	HGNC:8062
KIAA0791	HGNC:8063
N155	HGNC:8063
KIAA0197	HGNC:18017
FLJ22583	HGNC:18017
KIAA0225	HGNC:18658
GP210	HGNC:30052
POM210	HGNC:30052
FLJ22389	HGNC:30052
KIAA0906	HGNC:30052
CAIN	HGNC:8064
CAN	HGNC:8064
D9S46E	HGNC:8064
N214	HGNC:8064
COM1	HGNC:29990
P8	HGNC:44164
MGC7199	HGNC:21042
NgBR	HGNC:21042
TANGO14	HGNC:21042
YDD19	HGNC:30934
FLJ13421	HGNC:18538
ANKT	HGNC:18538
SAPL	HGNC:18538
BM037	HGNC:18538
PRO0310p1	HGNC:18538
Q0310	HGNC:18538
NTF2	HGNC:13722
PP15	HGNC:13722
NUT	HGNC:29919
DKFZp434O192	HGNC:29919
FAM22H	HGNC:29919
bA119F19.1	HGNC:23445
DKFZp434I1117	HGNC:23450
NVL2	HGNC:8070
Mex67	HGNC:8071
DKFZp667O0311	HGNC:8071
CT39	HGNC:8072
TAPL-2	HGNC:8072
bA353J17.1	HGNC:23984
FLJ12614	HGNC:18008
NRX	HGNC:18008
RDCVF	HGNC:25179
RdCVF2	HGNC:30482
MGC34290	HGNC:28527
FLJ25224	HGNC:26331
MGC15606	HGNC:28238
FLJ20127	HGNC:23117
NPH2	HGNC:8076
NPH4	HGNC:8078
MTR2	HGNC:15913
P15-2	HGNC:18151
FLJ37538	HGNC:22009
FLJ11811	HGNC:20165
CGIN1	HGNC:20165
CLRP	HGNC:8082
CSNB1A	HGNC:8082
ACYL3P	HGNC:44362
MGC52117	HGNC:28752
MGC19570	HGNC:21257
dJ34B21.3	HGNC:21257
TARG1	HGNC:21257
OIASI	HGNC:8086
IFI-4	HGNC:8086
TRIP14	HGNC:8090
p59OASL	HGNC:8090
OASL1	HGNC:8090
HOGA	HGNC:8091
AZI	HGNC:8095
MGC138338	HGNC:8095
FLJ13449	HGNC:20308
hOBPIIa	HGNC:23380
OBP	HGNC:23380
LCN13	HGNC:23380
hOBPIIb	HGNC:23381
LCN14	HGNC:23381
KIAA1556	HGNC:15719
UNC89	HGNC:15719
KIAA1639	HGNC:15719
ARHGEF30	HGNC:15719
FLJ31994	HGNC:32047
KIAA0657	HGNC:29092
BEY2	HGNC:8101
EYCL	HGNC:8101
BEY	HGNC:8101
BEY1	HGNC:8101
FLJ22709	HGNC:26221
FLJ20455	HGNC:16074
TPA018	HGNC:16074
OCIA	HGNC:16074
Asrij	HGNC:16074
MGC45416	HGNC:28685
PPP1R115	HGNC:8104
OCM1	HGNC:8105
OCRL1	HGNC:8108
Dent-2	HGNC:8108
dJ257E24.3	HGNC:16116
FLJ32926	HGNC:26560
CILD20	HGNC:26560
FLJ10817	HGNC:25583
FLJ10376	HGNC:25583
DKFZP434P1735	HGNC:25583
CILD23	HGNC:25583
gudu	HGNC:25583
MGC20983	HGNC:28303
ODA10	HGNC:28303
DKFZP434H0115	HGNC:25280
APin	HGNC:26043
FLJ20513	HGNC:26043
FLJ23657	HGNC:26300
AI2A4	HGNC:26300
ODC	HGNC:8109
lncRNA-MIF	HGNC:54070
ODFPG	HGNC:8113
ODF27	HGNC:8113
RT7	HGNC:8113
HSPB10	HGNC:8113
CT133	HGNC:8113
ODF84	HGNC:8114
CT134	HGNC:8114
KIAA1229	HGNC:29225
SHIPPO1	HGNC:19905
hSHIPPO	HGNC:19905
CT135	HGNC:19905
FAP123	HGNC:34388
MGC48986	HGNC:28735
FLJ40059	HGNC:26841
OPPO1	HGNC:19056
CT136	HGNC:19056
FLJ20505	HGNC:24299
odr-4	HGNC:24299
MRDS1	HGNC:21017
Opo	HGNC:21017
71-7A	HGNC:2567
JBTS10	HGNC:2567
71-7A3	HGNC:1332
71-7A5	HGNC:1332
71-7A2	HGNC:2589
MEA5	HGNC:7056
NCOAT	HGNC:7056
E1k	HGNC:8124
OGDC-E1	HGNC:8124
OGDH2	HGNC:8124
KGD1	HGNC:8124
FLJ10851	HGNC:25590
KIAA1612	HGNC:25585
FLJ10826	HGNC:25585
TPA1	HGNC:25585
FLJ13491	HGNC:25823
FLJ37501	HGNC:25823
FLJ22222	HGNC:26174
7-60	HGNC:15768
dJ331H24.1	HGNC:21378
HMMH	HGNC:8125
HOGG1	HGNC:8125
OGH1	HGNC:8125
MUTM	HGNC:8125
mimecan	HGNC:8126
OIF	HGNC:8126
SLRR3A	HGNC:8126
O-GLCNAC	HGNC:8127
HRNT1	HGNC:8127
MGC22921	HGNC:8127
FLJ23071	HGNC:8127
OGT1	HGNC:8127
MIS18B	HGNC:20300
hMIS18beta	HGNC:20300
CT86	HGNC:20300
cyrano	HGNC:43563
linc-OIP5	HGNC:43563
LZP	HGNC:29953
FLJ39116	HGNC:29953
PTD004	HGNC:28833
FLJ11106	HGNC:25625
NOE1	HGNC:17187
OlfA	HGNC:17187
AMY	HGNC:17187
NOELIN	HGNC:17187
OlfC	HGNC:17189
NOE2	HGNC:17189
NOE3	HGNC:17990
OlfD	HGNC:17190
GW112	HGNC:17190
GC1	HGNC:17190
UNQ564	HGNC:24473
FLJ00237	HGNC:27270
DKFZP586L151	HGNC:24558
HNOEL-iso	HGNC:24956
OLF44	HGNC:24956
BHLHB6	HGNC:16983
bHLHe21	HGNC:16983
RACK17	HGNC:9398
OLIGO2	HGNC:9398
bHLHe19	HGNC:9398
Bhlhb7	HGNC:18003
bHLHe20	HGNC:18003
bA34D15.5	HGNC:28060
FLJ12974	HGNC:28060
HI-LNC80	HGNC:28060
LOX-1	HGNC:8133
SCARE1	HGNC:8133
CLEC8A	HGNC:8133
MPRP-1	HGNC:29661
YKR087C	HGNC:29661
ZMPOMA1	HGNC:29661
FLJ33782	HGNC:29661
osteoadherin	HGNC:8134
SLRR2C	HGNC:8134
OMGP	HGNC:8135
HNF-6	HGNC:8138
OC-2	HGNC:8139
Em:AC019205.2	HGNC:21382
KHDC2	HGNC:21382
FLJ36198	HGNC:26699
OOSP2A	HGNC:26699
NTG	HGNC:8140
KIAA0567	HGNC:8140
FLJ12460	HGNC:8140
NPG	HGNC:8140
MGM1	HGNC:8140
FLJ22187	HGNC:8142
MGA3	HGNC:8142
TMP10	HGNC:20707
HTMP10	HGNC:20707
OPCM	HGNC:8143
OBCAM	HGNC:8143
IGLON1	HGNC:8143
OPN1	HGNC:8148
ARHGAP41	HGNC:8148
OPLA	HGNC:8149
5-Opase	HGNC:8149
COD5	HGNC:9936
OPN1MW1	HGNC:4206
BOP	HGNC:1012
CBT	HGNC:1012
ERO	HGNC:14007
NMO-1	HGNC:14007
encephalopsin	HGNC:14007
PPP1R116	HGNC:14007
MOP	HGNC:14449
melanopsin	HGNC:14449
dJ402H5.1	HGNC:19992
KOR	HGNC:8154
OPRK	HGNC:8154
NOCIR	HGNC:8155
ORL1	HGNC:8155
OOR	HGNC:8155
KOR-3	HGNC:8155
NOPr	HGNC:8155
PNOCR	HGNC:8155
MOR1	HGNC:8156
BPLP	HGNC:17279
PRL1	HGNC:17279
FIP2	HGNC:17142
HYPL	HGNC:17142
FIP-2	HGNC:17142
TFIIIA-INTP	HGNC:17142
HIP7	HGNC:17142
OR17-7	HGNC:8179
OR17-6	HGNC:8180
OR9-B	HGNC:8181
TPCR27	HGNC:8182
HSTPCR27	HGNC:8182
OR17-4	HGNC:8183
OR17-23	HGNC:8184
OR11-13	HGNC:8184
OR11-22	HGNC:8184
OR17-30	HGNC:8185
OR17-31	HGNC:8186
OR17-2	HGNC:8189
HGM071	HGNC:8189
OR17-32	HGNC:8189
OR13-66	HGNC:8189
OR17-93	HGNC:8190
OR17-135	HGNC:8190
OR17-210	HGNC:8191
Olfmf	HGNC:8194
OR16-36	HGNC:8194
OR16-37	HGNC:8194
OR16-88	HGNC:8194
OR16-89	HGNC:8194
OR16-90	HGNC:8194
OLFMF	HGNC:8194
OR3-145	HGNC:8194
OLFMF2	HGNC:8196
hs6M1-35P	HGNC:13964
OR1F12Q	HGNC:13964
OR17-209	HGNC:8204
OST26	HGNC:8206
OR1I1P	HGNC:8207
OR19-20	HGNC:8207
OR1I1Q	HGNC:8207
hg32	HGNC:8208
OST044	HGNC:8209
HTPCRX01	HGNC:8211
HSHTPCRX01	HGNC:8211
hg99	HGNC:8212
OR9-C	HGNC:8213
OR9-D	HGNC:8215
OR9-E	HGNC:8216
OR19-6	HGNC:8220
OR1-26	HGNC:8221
OR17-208	HGNC:8222
OST226	HGNC:8223
OR9-A	HGNC:8223
HSTPCR106	HGNC:8223
OST226OR9-A	HGNC:8223
TPCR106	HGNC:8223
OR17-1	HGNC:8226
OST034	HGNC:8227
OST008	HGNC:8230
OR7-138	HGNC:8232
OR7-141	HGNC:8232
HSDJ0798C17	HGNC:8234
OST182	HGNC:15084
OR2AD1	HGNC:14749
hs6M1-8P	HGNC:14749
OR2AJ1Q	HGNC:15001
hs6M1-10	HGNC:13966
OR6-1	HGNC:13966
OR2B2Q	HGNC:13966
OR6-4	HGNC:8238
hs6M1-22	HGNC:8239
OR6-31	HGNC:8241
dJ408B20.2	HGNC:8241
OR5-40	HGNC:8241
OR5-41	HGNC:8241
hs6M1-31P	HGNC:13967
hs6M1-29P	HGNC:13968
OLFmf3	HGNC:8242
OST742	HGNC:15005
OR11-610	HGNC:8244
hg27	HGNC:8244
hs6M1-9	HGNC:15507
hs6M1-9p	HGNC:15507
HS29K1	HGNC:15507
HSNH0569I24	HGNC:15507
OLF3	HGNC:8246
OR7-140	HGNC:8246
OR7-139	HGNC:8246
OR14-60	HGNC:8246
OR7-1	HGNC:8247
OST619	HGNC:8251
hs6M1-25	HGNC:8251
OR6-2	HGNC:8252
hs6M1-12	HGNC:8253
OR6-3	HGNC:8255
OR2H4	HGNC:8255
hs6M1-7	HGNC:8255
dJ80I19.6	HGNC:8255
OR2H5	HGNC:8256
hs6M1-13	HGNC:8256
HS271M21	HGNC:8256
HS6M1-14	HGNC:8258
OR6-5	HGNC:8259
hs6M1-4	HGNC:8259
dJ80I19.2	HGNC:8259
OR6-8	HGNC:8260
hs6M1-6	HGNC:8260
dJ80I19.4	HGNC:8260
OR6-6	HGNC:8261
OR6-9	HGNC:8262
hs6M1-5	HGNC:8262
dJ80I19.5	HGNC:8262
HTPCRH06	HGNC:8264
HSHTPCRH06	HGNC:8264
HTPCRX02	HGNC:8265
HSHTPCRX02	HGNC:8265
HTPCRH07	HGNC:8266
HSHTPCRH07	HGNC:8266
OST037	HGNC:8267
OST423	HGNC:8268
OR2M2Q	HGNC:8268
OST003	HGNC:8269
HTPCRX18	HGNC:8270
TPCR100	HGNC:8270
HSHTPCRX18	HGNC:8270
OST710	HGNC:8270
OR6-7	HGNC:8271
hs6M1-26	HGNC:8272
OR7-2	HGNC:8273
OST058	HGNC:8274
OST611	HGNC:8275
OR1-25	HGNC:8277
OR2T4Q	HGNC:15016
OST703	HGNC:15018
OST723	HGNC:15019
OR2T11Q	HGNC:19574
hs6M1-24	HGNC:8278
hs6M1-23	HGNC:8279
OST265	HGNC:8280
OST713	HGNC:15341
hs6M1-15	HGNC:8281
hs6M1-30P	HGNC:13970
OST718	HGNC:15021
OST722	HGNC:15424
OLFRA03	HGNC:8282
OR40	HGNC:8282
OR17-40	HGNC:8282
OLFRA04	HGNC:8283
OR228	HGNC:8283
OR17-228	HGNC:8283
OR17-201	HGNC:8284
OR17-137	HGNC:8284
OR17-16	HGNC:8284
OLFRA06	HGNC:8286
OR25	HGNC:8286
OR17-25	HGNC:8286
RP11-64J4.6-001	HGNC:8286
OR11-30	HGNC:8289
OR4A16Q	HGNC:15153
OST208	HGNC:8290
hg449	HGNC:8291
HTPCRX11	HGNC:8292
HSHTPCRX11	HGNC:8292
OR4C47P	HGNC:14700
OR4C5Q	HGNC:14702
TPCR16	HGNC:8293
OST724	HGNC:15176
OST711	HGNC:15173
HSDJ0609N19	HGNC:8298
OR4F2	HGNC:8299
hs6M1-11	HGNC:8299
S191N21	HGNC:8299
OLB	HGNC:8302
OLC	HGNC:8304
OLC-7501	HGNC:8304
OR15-71	HGNC:8312
OR4H6	HGNC:8312
OR15-82	HGNC:8312
OR4H9	HGNC:8312
OR5-39	HGNC:8312
OR5-84	HGNC:8312
OR4-114	HGNC:8312
OR4-115	HGNC:8312
OR4-119	HGNC:8312
OR15-69	HGNC:8312
OR15-80	HGNC:8312
OR15-81	HGNC:8312
OR14-58	HGNC:8312
C14orf14	HGNC:19433
OR21-1	HGNC:15402
OR21-2	HGNC:15403
OR4K15Q	HGNC:15353
C14orf13	HGNC:15426
OST725	HGNC:15183
OST181	HGNC:8319
HSA1	HGNC:15431
OR8-122	HGNC:8322
OR8-123	HGNC:8322
OR6-57	HGNC:8322
OR6-55	HGNC:8322
OR3-144	HGNC:8322
OR912-92	HGNC:8322
OST073	HGNC:8323
OST129	HGNC:8324
OR13-67	HGNC:8320
OR13-34	HGNC:8320
OR13-64	HGNC:8320
OST743	HGNC:15432
OST740	HGNC:15434
OR9-F	HGNC:8331
hRPK-465_F_21	HGNC:8331
OR11-7a	HGNC:8335
OR912-91	HGNC:8335
OR8-127	HGNC:8335
OR912-47	HGNC:8335
OR18-44	HGNC:8335
R5D9P	HGNC:8335
OR18-17	HGNC:8335
OR18-42	HGNC:8335
OR18-43	HGNC:8335
OR912-94	HGNC:8335
OR8-125	HGNC:8335
OR11-8b	HGNC:8336
OR11-8c	HGNC:8336
TPCR24	HGNC:8342
HSTPCR24	HGNC:8342
OR11-10	HGNC:8343
OR11-104	HGNC:8344
OR93	HGNC:8344
HTPCRX14	HGNC:8346
HSHTPCRX14	HGNC:8346
HSOlf1	HGNC:8347
HTPCRH02	HGNC:8348
HTPCRX10	HGNC:8349
HSHTPCRX10	HGNC:8349
OST262	HGNC:8350
HTPCRX16	HGNC:8351
HSHTPCRX16	HGNC:8351
OST050	HGNC:8352
OR11-199	HGNC:15291
JCG3	HGNC:14783
JCG1	HGNC:14784
OST730	HGNC:15295
OR5T3Q	HGNC:15297
hs6M1-21	HGNC:13972
OR11-55	HGNC:15301
OR7-3	HGNC:8354
OR6B3Q	HGNC:15042
OST267	HGNC:8355
OR6C67	HGNC:15436
OST709	HGNC:15437
OST731	HGNC:15027
OR6S1Q	HGNC:15363
GPR138	HGNC:15090
sdolf	HGNC:15091
OR19-3	HGNC:8364
OLF4p	HGNC:8364
hg513	HGNC:8364
hg1003	HGNC:8370
OR19-18	HGNC:8370
OR11-7b	HGNC:8366
OR19-12	HGNC:8366
OR14-59	HGNC:8366
OR14-11	HGNC:8366
HTPCR2	HGNC:8368
OST042	HGNC:8371
HG83	HGNC:8371
OR19-11	HGNC:8371
OST527	HGNC:8357
OR19-134	HGNC:8361
OR19-1	HGNC:8361
OR19-146	HGNC:8361
HTPCRX19	HGNC:8363
OR19-5	HGNC:8373
OR19-A	HGNC:8377
OR19-4	HGNC:8378
HTPCRH03	HGNC:8378
FLJ38149	HGNC:8378
hg105	HGNC:8380
OR19-B	HGNC:8380
OR11-6	HGNC:8402
hg94	HGNC:8402
OR11-11a	HGNC:8424
OR11-12	HGNC:8435
FLJ31393	HGNC:8435
OR11-1	HGNC:8381
OR11-2	HGNC:8382
OR11-3	HGNC:8383
OR11-4	HGNC:8384
OR11-5	HGNC:8385
OR11-392	HGNC:8386
OST001	HGNC:8386
OR19-133	HGNC:8387
OR19-9	HGNC:8387
OR19-14	HGNC:8389
TPCR26	HGNC:8389
OR19-7	HGNC:8390
OR4DG	HGNC:8393
OST035	HGNC:8393
OR6DG	HGNC:8394
OR3.6	HGNC:8394
OR21-3	HGNC:8395
OR19-8	HGNC:8396
HSHT2	HGNC:8396
OR7E24Q	HGNC:8396
OR19-C	HGNC:8397
CIT-B-440L2	HGNC:8397
OR1-51	HGNC:8398
OR1-72	HGNC:8398
OR1-73	HGNC:8398
OR912-95	HGNC:8398
OST128	HGNC:8400
hg616	HGNC:8400
OST032	HGNC:8401
OST205	HGNC:8404
hg688	HGNC:8406
OST018	HGNC:8408
OST024	HGNC:8409
hg533	HGNC:8410
OST127	HGNC:8411
hg611	HGNC:8412
OR11-20	HGNC:8415
hg84	HGNC:8415
OR8-126	HGNC:8415
OR4-116	HGNC:8417
OST379	HGNC:8420
MCEEP	HGNC:8420
OR7E141	HGNC:8421
OR3-143	HGNC:8428
OR3-142	HGNC:8428
OR2DG	HGNC:8430
OR3.2	HGNC:8430
OST013	HGNC:8430
OST119	HGNC:8434
OR7E62	HGNC:8438
OR2-53	HGNC:8438
OR7E63	HGNC:8438
OR7E64	HGNC:8438
hg630	HGNC:8442
HG630	HGNC:8442
OR3DG	HGNC:8442
OR3.3	HGNC:8442
OST185	HGNC:14690
OR11-9	HGNC:14709
OST705	HGNC:14733
OST215	HGNC:15365
OST726	HGNC:15117
OST721	HGNC:15118
hg674	HGNC:15126
OR912-109	HGNC:15126
OR912-46	HGNC:15126
OR912-108	HGNC:15126
OR912-110	HGNC:15126
hg523	HGNC:15126
OST704	HGNC:15127
OST733	HGNC:15122
OST716	HGNC:15303
OST719	HGNC:15050
PJCG6	HGNC:15098
hg500	HGNC:15304
OST702	HGNC:15053
OR19-15	HGNC:8465
OST260	HGNC:8466
OST085	HGNC:8467
OR7H1	HGNC:8468
OST025	HGNC:8469
OR11-561	HGNC:8470
TPCR85	HGNC:8477
OR11-175	HGNC:8478
OR912-45	HGNC:8478
OR912-106	HGNC:8478
OST004	HGNC:8481
TPCR25	HGNC:8484
HSTPCR25	HGNC:8484
TPCR120	HGNC:8485
HSTPCR120	HGNC:8485
ORL206	HGNC:8485
ORL486	HGNC:8485
HTPCRX06	HGNC:8486
HSHTPCRX06	HGNC:8486
